Unnamed: 0,fecha,tweets
6170,2020-04-02 23:28:18, elcomerciocom atenciÓn  no minimicen la gravedad de esta crisis es el momento de salvarnos todos presidente lenín moreno dispone…
6171,2020-04-02 23:28:14, laradiodelsur el presidente lenín moreno reconoce que diariamente se recogen en ecuador  cadáverescreemos que serán entre  y…
6172,2020-04-02 23:28:13, comunicacionec lomásleído  presidente lenin moreno “todos estamos con guayaquil” unidadnacional📰▶ https//tco/bjlrqecqpj…
6173,2020-04-02 23:28:13, rabascallcarlos presidente lenin moreno el primer paso para enfrentar la emergencia es reconocerla soy de guayaquil conozco al men…
6174,2020-04-02 23:28:10, diariocorreo presidente de ecuador “vamos a transparentar las cifras por más doloroso que sea” https//tco/ghbggacte
6175,2020-04-02 23:28:07, elcomerciocom he dispuesto que se transparente la información por dolorosa que ésta sea sabemos que los registros oficiales se qued…
6176,2020-04-02 23:28:07, elcomerciocom atenciÓn  no minimicen la gravedad de esta crisis es el momento de salvarnos todos presidente lenín moreno dispone…
6177,2020-04-02 23:27:59, eduardovargasc periodista de cnn comenta sobre lo que pasa en guayaquilarremete en contra del gobierno ecuatoriano y desea ahora…
6178,2020-04-02 23:27:58, jhonyrangel mientras lenin moreno presidente de ecuador está en su casa en la islas galápagos nicolás maduro presidente de venez…
6179,2020-04-02 23:27:50, rabascallcarlos presidente lenin moreno el primer paso para enfrentar la emergencia es reconocerla soy de guayaquil conozco al men…
6180,2020-04-02 23:27:39, eluniversocom paulgranda presidente del consejo directivo del iessec afirma que no se aferra al cargo; “si el presidente lenin m…
6181,2020-04-02 23:27:20, rabascallcarlos presidente lenin moreno el primer paso para enfrentar la emergencia es reconocerla soy de guayaquil conozco al men…
6182,2020-04-02 23:27:14, raforih correa y sus muchachos han activado el protocolo ruso de desinformación contra lenin moreno presidente del ecuador el cerro d…
6183,2020-04-02 23:27:13, manuelbzr lenín moreno; presidente de ecuador dice q diariamente recogen  cadáveres de las callescreemos que serán entre …
6184,2020-04-02 23:27:13, rabascallcarlos presidente lenin moreno el primer paso para enfrentar la emergencia es reconocerla soy de guayaquil conozco al men…
6185,2020-04-02 23:27:05, expresoec el presidente lenín moreno ordenó transparentar la información sobre los contagiados y fallecidos por el coronavirus en el p…
6186,2020-04-02 23:27:00, rabascallcarlos presidente lenin moreno el primer paso para enfrentar la emergencia es reconocerla soy de guayaquil conozco al men…
6187,2020-04-02 23:26:58,el presidente de ecuador lenín moreno aseguró que tomarámedidas para que no se repitan las imágenes de los falle… https//tco/ppyudvmhm
6188,2020-04-02 23:26:58, saludec unidadnacional  presentamos la cadena nacional del presidente lenin moreno con las nuevas medidas anunciadas por la emerge…
6189,2020-04-02 23:26:45, eluniversocom defensoría del pueblo pide al presidente lenín moreno que se destituya a paul granda de la presidencia del consejo direc…
6190,2020-04-02 23:26:26, pichinchauniver 🔴atenciÓn  presidente lenin moreno asegura que transparentarán la información “sabemos que los números de contagio…
6191,2020-04-02 23:26:12, expresoec el presidente lenín moreno ordenó transparentar la información sobre los contagiados y fallecidos por el coronavirus en el p…
6192,2020-04-02 23:26:06, defensoriaec atención defensor del pueblo dr freddy carrión intriago mediante oficio dirigido al presidente de la república lic…
6193,2020-04-02 23:26:01, franycaza presidente moreno lenin a vista y paciencia del país lo hemos visto quejarse justificadamente de la corrupción de correa n…
6194,2020-04-02 23:25:44, comunicacionec lomásleído  presidente lenin moreno “todos estamos con guayaquil” unidadnacional📰▶ https//tco/bjlrqecqpj…
6195,2020-04-02 23:25:16, eduardovargasc periodista de cnn comenta sobre lo que pasa en guayaquilarremete en contra del gobierno ecuatoriano y desea ahora…
6196,2020-04-02 23:25:07, elcomerciocom atenciÓn  no minimicen la gravedad de esta crisis es el momento de salvarnos todos presidente lenín moreno dispone…
6197,2020-04-02 23:24:56, paulig ve ladrón sin vergüenza paulgranda los ecuatorianos no solo lo pedimos lo exigimos lárgate del iess lenin dejen de alcahuet…
6198,2020-04-02 23:24:42, josrodr el presidente más inhumano más cobarde y más maldito en medio de está pandemia a sido lenin moreno que el mundo enter…
6199,2020-04-02 23:24:33, laradiodelsur el presidente lenín moreno reconoce que diariamente se recogen en ecuador  cadáverescreemos que serán entre  y…
6200,2020-04-02 23:24:19, manuelbzr lenín moreno; presidente de ecuador dice q diariamente recogen  cadáveres de las callescreemos que serán entre …
6201,2020-04-02 23:24:14, eluniversocom paulgranda presidente del consejo directivo del iessec afirma que no se aferra al cargo; “si el presidente lenin m…
6202,2020-04-02 23:24:08, rabascallcarlos presidente lenin moreno el primer paso para enfrentar la emergencia es reconocerla soy de guayaquil conozco al men…
6203,2020-04-02 23:24:05, josrodr el presidente más inhumano más cobarde y más maldito en medio de está pandemia a sido lenin moreno que el mundo enter…
6204,2020-04-02 23:23:54, eluniversocom defensoría del pueblo pide al presidente lenín moreno que se destituya a paul granda de la presidencia del consejo direc…
6205,2020-04-02 23:23:52, enmediatica 🔴ecuadorenemergencia  presidente de ecuador lenin moreno desmiente a sus funcionarios y reconoce que las cifras ofi…
6206,2020-04-02 23:23:48, expresoec el presidente lenín moreno ordenó transparentar la información sobre los contagiados y fallecidos por el coronavirus en el p…
6207,2020-04-02 23:23:47, manuelbzr lenín moreno; presidente de ecuador dice q diariamente recogen  cadáveres de las callescreemos que serán entre …
6208,2020-04-02 23:23:43, laradiodelsur el presidente lenín moreno reconoce que diariamente se recogen en ecuador  cadáverescreemos que serán entre  y…
6209,2020-04-02 23:23:31, tomebamba 📌 atenciÓn  el presidente de la república lenin moreno informa que se han tomado decisiones adicionales en el coe naciona…
6210,2020-04-02 23:23:30, bdecuadorbp 📞carlosjuliojv estamos cumpliendo con la disposición que dio nuestro presidente lenin moreno de apoyar a los gad para…
6211,2020-04-02 23:23:28, josrodr el presidente más inhumano más cobarde y más maldito en medio de está pandemia a sido lenin moreno que el mundo enter…
6212,2020-04-02 23:23:19, eluniversocom defensoría del pueblo pide al presidente lenín moreno que se destituya a paul granda de la presidencia del consejo direc…
6213,2020-04-02 23:23:08, eluniversocom defensoría del pueblo pide al presidente lenín moreno que se destituya a paul granda de la presidencia del consejo direc…
6214,2020-04-02 23:22:47, eluniversocom defensoría del pueblo pide al presidente lenín moreno que se destituya a paul granda de la presidencia del consejo direc…
6215,2020-04-02 23:22:24, pichinchauniver 🔴atenciÓn  presidente lenin moreno asegura que transparentarán la información “sabemos que los números de contagio…
6216,2020-04-02 23:22:21, revistavistazo paÍs  el presidente lenín moreno invita a los ciudadanos a ser voluntarios durante la emergencia sanitaria reveló qu…
6217,2020-04-02 23:22:18, expresoec el presidente lenín moreno ordenó transparentar la información sobre los contagiados y fallecidos por el coronavirus en el p…
6218,2020-04-02 23:22:11, laradiodelsur el presidente lenín moreno reconoce que diariamente se recogen en ecuador  cadáverescreemos que serán entre  y…
6219,2020-04-02 23:22:08, ximealito por otro lado el presidente lenin moreno en cadenanacional afirmó que se han realizado  pruebas de covid siendo la t…
6220,2020-04-02 23:22:08, cnnee el presidente lenín moreno dijo que es importante decir la verdad sobre la situación que atraviesa ecuador por el coronavirus…
6221,2020-04-02 23:22:08, pichinchauniver 🔴atenciÓn  presidente lenin moreno asegura que transparentarán la información “sabemos que los números de contagio…
6222,2020-04-02 23:21:45, rabascallcarlos presidente lenin moreno el primer paso para enfrentar la emergencia es reconocerla soy de guayaquil conozco al men…
6223,2020-04-02 23:21:36, comunicacionec lomásleído  presidente lenin moreno “todos estamos con guayaquil” unidadnacional📰▶ https//tco/bjlrqecqpj…
6224,2020-04-02 23:21:33, elcomerciocom atenciÓn  no minimicen la gravedad de esta crisis es el momento de salvarnos todos presidente lenín moreno dispone…
6225,2020-04-02 23:21:28, rabascallcarlos presidente lenin moreno el primer paso para enfrentar la emergencia es reconocerla soy de guayaquil conozco al men…
6226,2020-04-02 23:21:28,sr presidente lenin moreno yo le di mi voto por un programa de gobierno que ud no cumpliÓ ahora… https//tco/brqfbblv
6227,2020-04-02 23:21:25, manuelbzr lenín moreno; presidente de ecuador dice q diariamente recogen  cadáveres de las callescreemos que serán entre …
6228,2020-04-02 23:21:12, francishabana guerrerocuba ¿ por que no hay medicos en ecuador covid- al presidente lenin moreno no le interesa si hay o no m…
6229,2020-04-02 23:21:12,compromisorc lenin mashirafael ricardopatinoec luisagonzalezec marcelaguinaga pabelml sandinin somosrc… https//tco/hjfumawt
6230,2020-04-02 23:20:45, rabascallcarlos presidente lenin moreno el primer paso para enfrentar la emergencia es reconocerla soy de guayaquil conozco al men…
6231,2020-04-02 23:20:38, telesurtv imÁgenesfuees🔴 ciudadanos de guayaquil queman cuerpos de fallecidos por covid en las calles esto representa medida…
6232,2020-04-02 23:20:28, rabascallcarlos presidente lenin moreno el primer paso para enfrentar la emergencia es reconocerla soy de guayaquil conozco al men…
6233,2020-04-02 23:20:26, rabascallcarlos presidente lenin moreno el primer paso para enfrentar la emergencia es reconocerla soy de guayaquil conozco al men…
6234,2020-04-02 23:20:24, laradiodelsur el presidente lenín moreno reconoce que diariamente se recogen en ecuador  cadáverescreemos que serán entre  y…
6235,2020-04-02 23:20:24, franycaza presidente moreno lenin a vista y paciencia del país lo hemos visto quejarse justificadamente de la corrupción de correa n…
6236,2020-04-02 23:20:22, expresoec el presidente lenín moreno ordenó transparentar la información sobre los contagiados y fallecidos por el coronavirus en el p…
6237,2020-04-02 23:20:19, eduardovargasc periodista de cnn comenta sobre lo que pasa en guayaquilarremete en contra del gobierno ecuatoriano y desea ahora…
6238,2020-04-02 23:20:17, rabascallcarlos presidente lenin moreno el primer paso para enfrentar la emergencia es reconocerla soy de guayaquil conozco al men…
6239,2020-04-02 23:20:12, rabascallcarlos presidente lenin moreno el primer paso para enfrentar la emergencia es reconocerla soy de guayaquil conozco al men…
6240,2020-04-02 23:20:04, josrodr el presidente más inhumano más cobarde y más maldito en medio de está pandemia a sido lenin moreno que el mundo enter…
6241,2020-04-02 23:20:02, rabascallcarlos presidente lenin moreno el primer paso para enfrentar la emergencia es reconocerla soy de guayaquil conozco al men…
6242,2020-04-02 23:19:44, eluniversocom defensoría del pueblo pide al presidente lenín moreno que se destituya a paul granda de la presidencia del consejo direc…
6243,2020-04-02 23:19:37, rabascallcarlos presidente lenin moreno el primer paso para enfrentar la emergencia es reconocerla soy de guayaquil conozco al men…
6244,2020-04-02 23:19:31, eluniversocom paulgranda presidente del consejo directivo del iessec afirma que no se aferra al cargo; “si el presidente lenin m…
6245,2020-04-02 23:19:30, eduardovargasc periodista de cnn comenta sobre lo que pasa en guayaquilarremete en contra del gobierno ecuatoriano y desea ahora…
6246,2020-04-02 23:19:29, defensoriaec atención defensor del pueblo dr freddy carrión intriago mediante oficio dirigido al presidente de la república lic…
6247,2020-04-02 23:19:28, expresoec el presidente lenín moreno ordenó transparentar la información sobre los contagiados y fallecidos por el coronavirus en el p…
6248,2020-04-02 23:19:19, eluniversocom defensoría del pueblo pide al presidente lenín moreno que se destituya a paul granda de la presidencia del consejo direc…
6249,2020-04-02 23:19:11, manuelbzr lenín moreno; presidente de ecuador dice q diariamente recogen  cadáveres de las callescreemos que serán entre …
6250,2020-04-02 23:18:58, elcomerciocom atenciÓn  no minimicen la gravedad de esta crisis es el momento de salvarnos todos presidente lenín moreno dispone…
6251,2020-04-02 23:18:56, comunicacionec lomásleído  presidente lenin moreno “todos estamos con guayaquil” unidadnacional📰▶ https//tco/bjlrqecqpj…
6252,2020-04-02 23:18:24, defensoriaec atención defensor del pueblo dr freddy carrión intriago mediante oficio dirigido al presidente de la república lic…
6253,2020-04-02 23:18:20, diariocorreo presidente de ecuador “vamos a transparentar las cifras por más doloroso que sea” https//tco/ghbggacte
6254,2020-04-02 23:18:08, rabascallcarlos presidente lenin moreno el primer paso para enfrentar la emergencia es reconocerla soy de guayaquil conozco al men…
6255,2020-04-02 23:18:03, paulig ve ladrón sin vergüenza paulgranda los ecuatorianos no solo lo pedimos lo exigimos lárgate del iess lenin dejen de alcahuet…
6256,2020-04-02 23:17:56, kevinchalco ¿esto sigue siendo una noticia falsa (fake news)  el mundo entero se dio cuenta de lo desastroso que es tener en ecuad…
6257,2020-04-02 23:17:54, conelmazodando 📞nicolasmaduro lo de ecuador de verdad se le va a uno el espíritu el alma las lágrimas salen solas doloroso y res…
6258,2020-04-02 23:17:53, efrenal hasta cuando se sigue con lo mismo sr lenin moreno ejecute y tome decisiones y no esté secuestrado por sectores o ide…
6259,2020-04-02 23:17:49, manuelbzr lenín moreno; presidente de ecuador dice q diariamente recogen  cadáveres de las callescreemos que serán entre …
6260,2020-04-02 23:17:43, lahistoriaec sabemos que tanto el número de contagios como el de fallecimientos por coronavirus los registros oficiales se quedan c…
6261,2020-04-02 23:17:39, pichinchauniver 🔴atenciÓn  presidente lenin moreno asegura que transparentarán la información “sabemos que los números de contagio…
6262,2020-04-02 23:17:38, telesurtv imÁgenesfuees🔴 ciudadanos de guayaquil queman cuerpos de fallecidos por covid en las calles esto representa medida…
6263,2020-04-02 23:17:33, paulig ve ladrón sin vergüenza paulgranda los ecuatorianos no solo lo pedimos lo exigimos lárgate del iess lenin dejen de alcahuet…
6264,2020-04-02 23:17:24, defensoriaec atención defensor del pueblo dr freddy carrión intriago mediante oficio dirigido al presidente de la república lic…
6265,2020-04-02 23:17:20, eluniversocom paulgranda presidente del consejo directivo del iessec afirma que no se aferra al cargo; “si el presidente lenin m…
6266,2020-04-02 23:16:56, elcomerciocom atenciÓn  no minimicen la gravedad de esta crisis es el momento de salvarnos todos presidente lenín moreno dispone…
6267,2020-04-02 23:16:46, pichinchauniver 🔴atenciÓn  presidente lenin moreno asegura que transparentarán la información “sabemos que los números de contagio…
6268,2020-04-02 23:16:45, diariocorreo presidente de ecuador “vamos a transparentar las cifras por más doloroso que sea” https//tco/ghbggacte
6269,2020-04-02 23:16:43, defensoriaec atención defensor del pueblo dr freddy carrión intriago mediante oficio dirigido al presidente de la república lic…
6270,2020-04-02 23:16:35, diariocorreo presidente de ecuador “vamos a transparentar las cifras por más doloroso que sea” https//tco/ghbggacte
6271,2020-04-02 23:16:32, paulig ve ladrón sin vergüenza paulgranda los ecuatorianos no solo lo pedimos lo exigimos lárgate del iess lenin dejen de alcahuet…
6272,2020-04-02 23:16:26, comunicacionec transmisiÓn  no se pierda el mensaje del presidente lenin moreno a la ciudadanía en cadena nacional unidadnaciona…
6273,2020-04-02 23:16:25, diariocorreo presidente de ecuador “vamos a transparentar las cifras por más doloroso que sea” https//tco/ghbggacte
6274,2020-04-02 23:16:24, ambienteec unidadnacional  presentamos la cadena nacional del presidente lenin moreno con las nuevas medidas anunciadas por la eme…
6275,2020-04-02 23:16:24, eluniversocom defensoría del pueblo pide al presidente lenín moreno que se destituya a paul granda de la presidencia del consejo direc…
6276,2020-04-02 23:16:24, elcomerciocom atenciÓn  no minimicen la gravedad de esta crisis es el momento de salvarnos todos presidente lenín moreno dispone…
6277,2020-04-02 23:16:21, laradiodelsur el presidente lenín moreno reconoce que diariamente se recogen en ecuador  cadáverescreemos que serán entre  y…
6278,2020-04-02 23:16:21, rabascallcarlos presidente lenin moreno el primer paso para enfrentar la emergencia es reconocerla soy de guayaquil conozco al men…
6279,2020-04-02 23:16:10, manuelbzr lenín moreno; presidente de ecuador dice q diariamente recogen  cadáveres de las callescreemos que serán entre …
6280,2020-04-02 23:16:10, laradiodelsur el presidente lenín moreno reconoce que diariamente se recogen en ecuador  cadáverescreemos que serán entre  y…
6281,2020-04-02 23:16:06, eduardovargasc periodista de cnn comenta sobre lo que pasa en guayaquilarremete en contra del gobierno ecuatoriano y desea ahora…
6282,2020-04-02 23:15:45, rabascallcarlos presidente lenin moreno el primer paso para enfrentar la emergencia es reconocerla soy de guayaquil conozco al men…
6283,2020-04-02 23:15:40, sumariumcom 📌 el presidente de ecuador 🇪🇨 lenín moreno reconoció este jueves que el registro de muertos por coronavirus en el país…
6284,2020-04-02 23:15:30, diariocorreo presidente de ecuador “vamos a transparentar las cifras por más doloroso que sea” https//tco/ghbggacte
6285,2020-04-02 23:15:25, aotxotorena más imágenes de ecuadorla propia policía de lenin moreno tira los cadáveres en las calles como si fuesen basurason cri…
6286,2020-04-02 23:15:02, franycaza presidente moreno lenin a vista y paciencia del país lo hemos visto quejarse justificadamente de la corrupción de correa n…
6287,2020-04-02 23:14:47, manuelbzr lenín moreno; presidente de ecuador dice q diariamente recogen  cadáveres de las callescreemos que serán entre …
6288,2020-04-02 23:14:38, tomebamba el defensor del pueblo dr freddy carrión intriago solicita al presidente de la república lenin moreno la inmediata des…
6289,2020-04-02 23:14:33, condorecuador partido de fútbol boda aniñada en samborondon pago de deuda al fmi un presidente ausente un vice en campaña ministr…
6290,2020-04-02 23:14:30, elliberaldiario 🇪🇨  el presidente de ecuador lenin moreno reconoce que ecuador atraviesa una crisis sanitaria enorme y que aunque…
6291,2020-04-02 23:14:25, raforih correa y sus muchachos han activado el protocolo ruso de desinformación contra lenin moreno presidente del ecuador el cerro d…
6292,2020-04-02 23:14:20, tomebamba el presidente del consejo directivo del iessec paulgranda afirma que no se aferra al cargo “si el presidente de la repú…
6293,2020-04-02 23:14:16, sumariumcom 📌 el presidente de ecuador 🇪🇨 lenín moreno reconoció este jueves que el registro de muertos por coronavirus en el país…
6294,2020-04-02 23:13:48, expresoec el presidente lenín moreno ordenó transparentar la información sobre los contagiados y fallecidos por el coronavirus en el p…
6295,2020-04-02 23:13:35, eluniversocom defensoría del pueblo pide al presidente lenín moreno que se destituya a paul granda de la presidencia del consejo direc…
6296,2020-04-02 23:13:24, martinezjg seguiremos trabajando en unidadnacional señor presidente lenin moreno para cuidar del bienestar de todo los ecuatoriano…
6297,2020-04-02 23:13:01, comunicacionec lomásleído  presidente lenin moreno “todos estamos con guayaquil” unidadnacional📰▶ https//tco/bjlrqecqpj…
6298,2020-04-02 23:12:54, rabascallcarlos presidente lenin moreno el primer paso para enfrentar la emergencia es reconocerla soy de guayaquil conozco al men…
6299,2020-04-02 23:12:50, raforih correa y sus muchachos han activado el protocolo ruso de desinformación contra lenin moreno presidente del ecuador el cerro d…
6300,2020-04-02 23:12:45, comunicacionec juntosecuador🇪🇨  cumpliendo con la disposición del presidente lenin moreno el ministro ivangrandam confirma que fa…
6301,2020-04-02 23:12:35, rabascallcarlos presidente lenin moreno el primer paso para enfrentar la emergencia es reconocerla soy de guayaquil conozco al men…
6302,2020-04-02 23:12:33, comunicacionec lomásleído  presidente lenin moreno “todos estamos con guayaquil” unidadnacional📰▶ https//tco/bjlrqecqpj…
6303,2020-04-02 23:12:10, jhonyrangel mientras lenin moreno presidente de ecuador está en su casa en la islas galápagos nicolás maduro presidente de venez…
6304,2020-04-02 23:12:01, rabascallcarlos presidente lenin moreno el primer paso para enfrentar la emergencia es reconocerla soy de guayaquil conozco al men…
6305,2020-04-02 23:11:57, mercurioec el pleno de la asamblea negó a aprobar resolución para solicitar que el presidente lenin moreno destituya a paulgranda e…
6306,2020-04-02 23:11:46, defensoriaec atención defensor del pueblo dr freddy carrión intriago mediante oficio dirigido al presidente de la república lic…
6307,2020-04-02 23:11:29, aotxotorena más imágenes de ecuadorla propia policía de lenin moreno tira los cadáveres en las calles como si fuesen basurason cri…
6308,2020-04-02 23:11:01, defensoriaec atención defensor del pueblo dr freddy carrión intriago mediante oficio dirigido al presidente de la república lic…
6309,2020-04-02 23:10:42, rabascallcarlos presidente lenin moreno el primer paso para enfrentar la emergencia es reconocerla soy de guayaquil conozco al men…
6310,2020-04-02 23:10:35, raforih correa y sus muchachos han activado el protocolo ruso de desinformación contra lenin moreno presidente del ecuador el cerro d…
6311,2020-04-02 23:10:16, comunicacionec transmisiÓn  no se pierda el mensaje del presidente lenin moreno a la ciudadanía en cadena nacional unidadnaciona…
6312,2020-04-02 23:10:15, laradiodelsur el presidente lenín moreno reconoce que diariamente se recogen en ecuador  cadáverescreemos que serán entre  y…
6313,2020-04-02 23:10:00,presidente de ecuador “vamos a transparentar las cifras por más doloroso que sea” https//tco/ghbggacte
6314,2020-04-02 23:09:54, educacionec unidadnacional  presentamos la cadena nacional del presidente lenin moreno con las nuevas medidas anunciadas por la em…
6315,2020-04-02 23:09:51, franycaza presidente moreno lenin a vista y paciencia del país lo hemos visto quejarse justificadamente de la corrupción de correa n…
6316,2020-04-02 23:09:48, goberloja unidadnacional  presentamos la cadena nacional del presidente lenin moreno con las nuevas medidas anunciadas por la emerge…
6317,2020-04-02 23:09:46, rabascallcarlos presidente lenin moreno el primer paso para enfrentar la emergencia es reconocerla soy de guayaquil conozco al men…
6318,2020-04-02 23:09:40, franycaza presidente moreno lenin a vista y paciencia del país lo hemos visto quejarse justificadamente de la corrupción de correa n…
6319,2020-04-02 23:09:34, eluniversocom paulgranda presidente del consejo directivo del iessec afirma que no se aferra al cargo; “si el presidente lenin m…
6320,2020-04-02 23:08:51, expresoec el presidente lenín moreno ordenó transparentar la información sobre los contagiados y fallecidos por el coronavirus en el p…
6321,2020-04-02 23:08:44, comunicacionec lomásleído  presidente lenin moreno “todos estamos con guayaquil” unidadnacional📰▶ https//tco/bjlrqecqpj…
6322,2020-04-02 23:08:35, expresoec el presidente lenín moreno ordenó transparentar la información sobre los contagiados y fallecidos por el coronavirus en el p…
6323,2020-04-02 23:08:30, laradiodelsur el presidente lenín moreno reconoce que diariamente se recogen en ecuador  cadáverescreemos que serán entre  y…
6324,2020-04-02 23:08:20, manuelbzr lenín moreno; presidente de ecuador dice q diariamente recogen  cadáveres de las callescreemos que serán entre …
6325,2020-04-02 23:08:10, riesgosec unidadnacional  presentamos la cadena nacional del presidente lenin moreno con las nuevas medidas anunciadas por la emer…
6326,2020-04-02 23:08:01, bicoraggio rabascallcarlos lenin cómo pedir que exija que le informen necesita estar necesita hacerse cargo ser presidente no…
6327,2020-04-02 23:07:46, comunicacionec lomásleído  presidente lenin moreno “todos estamos con guayaquil” unidadnacional📰▶ https//tco/bjlrqecqpj…
6328,2020-04-02 23:07:43, eduardovargasc periodista de cnn comenta sobre lo que pasa en guayaquilarremete en contra del gobierno ecuatoriano y desea ahora…
6329,2020-04-02 23:07:33, laradiodelsur el presidente lenín moreno reconoce que diariamente se recogen en ecuador  cadáverescreemos que serán entre  y…
6330,2020-04-02 23:07:26, teleamazonasec atenciÓn el presidente lenin moreno informa que estas son las decisiones adicionales que tomó el coe nacional asegur…
6331,2020-04-02 23:07:25, comunicacionec transmisiÓn  no se pierda el mensaje del presidente lenin moreno a la ciudadanía en cadena nacional unidadnaciona…
6332,2020-04-02 23:07:14, brunosgarzini los vídeos de ecuador son aterradores muertos tirados en la calle periodistas que lloran en cámara personas que cavan…
6333,2020-04-02 23:07:12, ambienteec unidadnacional  presentamos la cadena nacional del presidente lenin moreno con las nuevas medidas anunciadas por la eme…
6334,2020-04-02 23:07:12, sandrabaltia lenin moreno también es ladron todo presidente roba
6335,2020-04-02 23:07:12, pichinchauniver 🔴atenciÓn  presidente lenin moreno asegura que transparentarán la información “sabemos que los números de contagio…
6336,2020-04-02 23:07:09, manuelbzr lenín moreno; presidente de ecuador dice q diariamente recogen  cadáveres de las callescreemos que serán entre …
6337,2020-04-02 23:07:04, comunicacionec unidadnacional  presentamos la cadena nacional del presidente lenin moreno con las nuevas medidas anunciadas por la…
6338,2020-04-02 23:06:58, valeranoticia abr ecuador presidente lenín moreno; dice q diariamente recogen  cadáveres de las callescreemos que serán entr…
6339,2020-04-02 23:06:45, comunicacionec transmisiÓn  no se pierda el mensaje del presidente lenin moreno a la ciudadanía en cadena nacional unidadnaciona…
6340,2020-04-02 23:06:40, elcomerciocom he dispuesto que se transparente la información por dolorosa que ésta sea sabemos que los registros oficiales se qued…
6341,2020-04-02 23:06:39, pichinchauniver 🔴atenciÓn  presidente lenin moreno asegura que transparentarán la información “sabemos que los números de contagio…
6342,2020-04-02 23:06:24, ramiroaguilart vamos nayibbukele  felipecalderon  bbcmundo telemundonews  dwespanol elcomercioperu  expresan el horror por lo…
6343,2020-04-02 23:06:21, elcomerciocom he dispuesto que se transparente la información por dolorosa que ésta sea sabemos que los registros oficiales se qued…
6344,2020-04-02 23:06:18, josrodr el presidente más inhumano más cobarde y más maldito en medio de está pandemia a sido lenin moreno que el mundo enter…
6345,2020-04-02 23:06:15, rabascallcarlos presidente lenin moreno el primer paso para enfrentar la emergencia es reconocerla soy de guayaquil conozco al men…
6346,2020-04-02 23:06:10, rabascallcarlos presidente lenin moreno el primer paso para enfrentar la emergencia es reconocerla soy de guayaquil conozco al men…
6347,2020-04-02 23:06:06, mercurioec el pleno de la asamblea negó a aprobar resolución para solicitar que el presidente lenin moreno destituya a paulgranda e…
6348,2020-04-02 23:06:04, raforih correa y sus muchachos han activado el protocolo ruso de desinformación contra lenin moreno presidente del ecuador el cerro d…
6349,2020-04-02 23:06:03, defensoriaec atención defensor del pueblo dr freddy carrión intriago mediante oficio dirigido al presidente de la república lic…
6350,2020-04-02 23:05:46,lenin moreno también es ladron todo presidente roba
6351,2020-04-02 23:05:44, elcomerciocom he dispuesto que se transparente la información por dolorosa que ésta sea sabemos que los registros oficiales se qued…
6352,2020-04-02 23:05:36, telesurtv imÁgenesfuees🔴 ciudadanos de guayaquil queman cuerpos de fallecidos por covid en las calles esto representa medida…
6353,2020-04-02 23:05:33, cnnee el presidente lenín moreno dijo que es importante decir la verdad sobre la situación que atraviesa ecuador por el coronavirus…
6354,2020-04-02 23:05:24, obraspublicasec unidadnacional  presentamos la cadena nacional del presidente lenin moreno con las nuevas medidas anunciadas por la…
6355,2020-04-02 23:05:19, rabascallcarlos presidente lenin moreno el primer paso para enfrentar la emergencia es reconocerla soy de guayaquil conozco al men…
6356,2020-04-02 23:05:16,presidente moreno lenin a vista y paciencia del país lo hemos visto quejarse justificadamente de la corrupción de… https//tco/boeabsentn
6357,2020-04-02 23:04:58, rabascallcarlos presidente lenin moreno el primer paso para enfrentar la emergencia es reconocerla soy de guayaquil conozco al men…
6358,2020-04-02 23:04:53, josrodr el presidente más inhumano más cobarde y más maldito en medio de está pandemia a sido lenin moreno que el mundo enter…
6359,2020-04-02 23:04:52, rabascallcarlos presidente lenin moreno el primer paso para enfrentar la emergencia es reconocerla soy de guayaquil conozco al men…
6360,2020-04-02 23:04:39, comunicacionec transmisiÓn  no se pierda el mensaje del presidente lenin moreno a la ciudadanía en cadena nacional unidadnaciona…
6361,2020-04-02 23:04:35, rabascallcarlos presidente lenin moreno el primer paso para enfrentar la emergencia es reconocerla soy de guayaquil conozco al men…
6362,2020-04-02 23:04:30, cnnee el presidente lenín moreno dijo que es importante decir la verdad sobre la situación que atraviesa ecuador por el coronavirus…
6363,2020-04-02 23:04:24, arcsacz unidadnacional  presentamos la cadena nacional del presidente lenin moreno con las nuevas medidas anunciadas por la emerg…
6364,2020-04-02 23:03:37, elcomerciocom atenciÓn  no minimicen la gravedad de esta crisis es el momento de salvarnos todos presidente lenín moreno dispone…
6365,2020-04-02 23:03:30, expresoec el presidente lenín moreno ordenó transparentar la información sobre los contagiados y fallecidos por el coronavirus en el p…
6366,2020-04-02 23:03:28, comunicacionec unidadnacional  presentamos la cadena nacional del presidente lenin moreno con las nuevas medidas anunciadas por la…
6367,2020-04-02 23:03:19, eluniversocom defensoría del pueblo pide al presidente lenín moreno que se destituya a paul granda de la presidencia del consejo direc…
6368,2020-04-02 23:03:10, expresoec el presidente lenín moreno ordenó transparentar la información sobre los contagiados y fallecidos por el coronavirus en el p…
6369,2020-04-02 23:03:09, elcomerciocom he dispuesto que se transparente la información por dolorosa que ésta sea sabemos que los registros oficiales se qued…
6370,2020-04-02 23:02:31, josrodr el presidente más inhumano más cobarde y más maldito en medio de está pandemia a sido lenin moreno que el mundo enter…
6371,2020-04-02 23:02:24, paulig ve ladrón sin vergüenza paulgranda los ecuatorianos no solo lo pedimos lo exigimos lárgate del iess lenin dejen de alcahuet…
