indice,fecha,tweets
6535,4/3/20 0:38, JayClandestino RubenLoor soyfdelrincon No le alcanzó el cheque de rueditas a este asqueroso de Fernandito golpea mujeres Diciend
6536,4/3/20 0:38,BloqueCREO CREOEcuador PaulGranda IESSec SaludEc CataAndramuno vicenteopi TMT carolinamella 
6537,4/3/20 0:38, drexlerjorge Fuerza Guayaquil Ayudemos a EcuadorEcuadorSOS GuayaquilSOS EcuadorEnEmergencia
6538,4/3/20 0:37, EcuadorPlay Colapso en el hospital del Niño Dr Francisco Icaza Bustamante Personal de enfermería comienza a sentir síntomas de COVI
6539,4/3/20 0:37, Expresoec EcuadorSOS El Registro Civil computa un aumento hasta  veces más de inscripciones de defunción en Guayas
6540,4/3/20 0:37, FranYcaza Presidente Moreno Lenin a vista y paciencia del país lo hemos visto quejarse justificadamente de la corrupción de Correa n
6541,4/3/20 0:37, amapolanaranjo Al escuchar conversación con micrófono abierto entre Vicepresidente de AsambleaEcuador y PaulGranda se evidencia que
6542,4/3/20 0:37, OskarSoyYo EcuadorSOS Ecuador UrgenteAyudaPor favor necesito que me ayuden a darle  a esto cuántas veces puedan enserio
6543,4/3/20 0:37, Expresoec EcuadorSOS El Registro Civil computa un aumento hasta  veces más de inscripciones de defunción en Guayas
6544,4/3/20 0:37, CompromisoRC ElMashiEnMedios  RecuerdaEsta noche nuestro compañero MashiRafael dialogará en CNNMex con Carmen Aristegui aris
6545,4/3/20 0:37, titi URGENTE Ahora si Porq Porq ya nadie les cree Porq ya es más q evidente q siempre mintieron con las cifras Se preoc
6546,4/3/20 0:36, Jhonp CompromisoRC Lenin MashiRafael RicardoPatinoEC LuisaGonzalezEc marcelaguinaga pabelml Sandinin somosrc virgilioherna
6547,4/3/20 0:36,PedroPabloDuart mariapaularomo CNTEC Lenin ottosonnenh GoberdelGuayas ViceEc PresidenciaEc SaludEc 
6548,4/3/20 0:36, consuemary La maldición del micrófono abierto Diga ElizCabezas  EcuadorSOS
6549,4/3/20 0:36, EcuadorPlay Colapso en el hospital del Niño Dr Francisco Icaza Bustamante Personal de enfermería comienza a sentir síntomas de COVI
6550,4/3/20 0:36, Expresoec EcuadorSOS El Registro Civil computa un aumento hasta  veces más de inscripciones de defunción en Guayas
6551,4/3/20 0:36, MorlaCasis Ecuador muriendo el gobierno Lenin ottosonnenh dicen que los videos son mentira juzguen ustedes mismos  robinrobles 
6552,4/3/20 0:36, kevinhurlt Favor atender JorgeWated PedroPabloDuart juanfervelascoDejen a los artistas tener una muerte digna 
6553,4/3/20 0:36, EcuadorPlay No hay autoridades estamos solas los médicos casi no vienen no tenemos insumos médicos y ya somos  enfermeras positiva
6554,4/3/20 0:36, Expresoec EcuadorSOS El Registro Civil computa un aumento hasta  veces más de inscripciones de defunción en Guayas
6555,4/3/20 0:36, drexlerjorge Fuerza Guayaquil Ayudemos a EcuadorEcuadorSOS GuayaquilSOS EcuadorEnEmergencia
6556,4/3/20 0:36,AquilesKColea adolfob CNNEE Pero si todo ministro de Moreno a cargo del CovidEc son mismos correistas - 
6557,4/3/20 0:36, Artefactaec Queremos ayudar En estos días estamos por recibir  camas dehospitalización y buscamos la mejor manera de entregarla
6558,4/3/20 0:36, amapolanaranjo Al escuchar conversación con micrófono abierto entre Vicepresidente de AsambleaEcuador y PaulGranda se evidencia que
6559,4/3/20 0:36, rudytomastejada PedroPabloDuart aguschmer Cupsfiregye EmergenciasEc tinocotania Favor su ayuda con el señor GuayaquilSOS Ecua
6560,4/3/20 0:36, LaVueltaDC Ya es hora de tener humanidad y liberar de las coactivas a ex-clientes de CNT y se puedan enviar a la economía los valores
6561,4/3/20 0:35, EcuadorPlay No hay autoridades estamos solas los médicos casi no vienen no tenemos insumos médicos y ya somos  enfermeras positiva
6562,4/3/20 0:35,Comparativa Ecuador con países latinoamericanos // Data 
6563,4/3/20 0:35, CompromisoRC ElMashiEnMedios  RecuerdaEsta noche nuestro compañero MashiRafael dialogará en CNNMex con Carmen Aristegui aris
6564,4/3/20 0:35, LaVueltaDC Es hora de tener humanidad y liberar de las coactivas a exclientes de CNT y se envíen a la economía el dinero retenido por
6565,4/3/20 0:35,PedroPabloDuart Claro nada como decir vamos a cerrar la ciudad para que la gente no salga a tratar de abastecerse 
6566,4/3/20 0:35, Artefactaec Queremos ayudar En estos días estamos por recibir  camas dehospitalización y buscamos la mejor manera de entregarla
6567,4/3/20 0:35, CompromisoRC Medios  En Guayaquil la epidemia del COVIDEc avanza a un ritmo tan veloz que ni las funerarias ni las autoridade
6568,4/3/20 0:35, Expresoec EcuadorSOS El Registro Civil computa un aumento hasta  veces más de inscripciones de defunción en Guayas
6569,4/3/20 0:35, Expresoec EcuadorSOS El Registro Civil computa un aumento hasta  veces más de inscripciones de defunción en Guayas
6570,4/3/20 0:35, MorlaCasis Ecuador muriendo el gobierno Lenin ottosonnenh dicen que los videos son mentira juzguen ustedes mismos  robinrobles 
6571,4/3/20 0:35,Comparativa Ecuador con países con mayores contagios // Data 
6572,4/3/20 0:35, ElCuervoNica  EcuadorSOS LA DIGNIDAD DE LA MUEE DESAPARECIÓLenín Moreno traidor pelele y CÍNICO sigue diciendo q los vid
6573,4/3/20 0:34, HolguerEC ATENCIÓN el GadQuevedo anuncia el cierre total de los mercados y comercio general Estable el cierre a la ciudad según se
6574,4/3/20 0:34, CompromisoRC ElMashiEnMedios  AgéndaloEste jueves  de abril nuestro compañero MashiRafael dialogará en CNNMex con Carmen Aris
6575,4/3/20 0:34, CompromisoRC ElMashiEnMedios  AgéndaloEste jueves  de abril nuestro compañero MashiRafael dialogará en CNNMex con Carmen Aris
6576,4/3/20 0:34,Este tipo cree quecon Cacerolazos el COVIDEc va a desaparecerEstos politiqueros OPOUNISTAS solo dan VER 
6577,4/3/20 0:34, kevinhurlt Favor atender JorgeWated PedroPabloDuart juanfervelascoDejen a los artistas tener una muerte digna 
6578,4/3/20 0:34, kevinhurlt Favor atender JorgeWated PedroPabloDuart juanfervelascoDejen a los artistas tener una muerte digna 
6579,4/3/20 0:34, EcuadorPlay Colapso en el hospital del Niño Dr Francisco Icaza Bustamante Personal de enfermería comienza a sentir síntomas de COVI
6580,4/3/20 0:34, CompromisoRC ElMashiEnMedios  RecuerdaEsta noche nuestro compañero MashiRafael dialogará en CNNMex con Carmen Aristegui aris
6581,4/3/20 0:34, AmparoMedina Hoy todos le tienen miedo al coronavirus xq en el fondo les da miedo morir ojalá un día le tengan miedo al aborto xq e
6582,4/3/20 0:34, eldiarioec  ATENCIÓN  En Chone hay cuatro casos de coronavirus Covid- y tres fallecidos  según reveló el alcalde Leonardo Rodrígu
6583,4/3/20 0:34, CompromisoRC ElMashiEnMedios  RecuerdaEsta noche nuestro compañero MashiRafael dialogará en CNNMex con Carmen Aristegui aris
6584,4/3/20 0:34,Como te castiga la boca mal nacida mariapaularomo  y así mismo te va a castigar la vida en los próximos meses ere 
6585,4/3/20 0:34,Monte sinai Guayaquil EcuadorEnEmergencia EcuadorSOS CovidEc COVIDEc CoronavirusEC CoronavirusEcuador 
6586,4/3/20 0:33, amapolanaranjo Al escuchar conversación con micrófono abierto entre Vicepresidente de AsambleaEcuador y PaulGranda se evidencia que
6587,4/3/20 0:33, EcuadorPlay Colapso en el hospital del Niño Dr Francisco Icaza Bustamante Personal de enfermería comienza a sentir síntomas de COVI
6588,4/3/20 0:33, CompromisoRC ElMashiEnMedios  RecuerdaEsta noche nuestro compañero MashiRafael dialogará en CNNMex con Carmen Aristegui aris
6589,4/3/20 0:33, EcuadorPlay Colapso en el hospital del Niño Dr Francisco Icaza Bustamante Personal de enfermería comienza a sentir síntomas de COVI
6590,4/3/20 0:33,Más millones para el país a donde irá a parar este dinero EcuadorEnEmergencia EcuadorSOS Covidec 
6591,4/3/20 0:33, marcelaguinaga Guayaquil en medio de lágrimas ve con impotencia partir a sus seres amados no es posible que en medio del dolor hayan
6592,4/3/20 0:33,ATENTOS EcuadorEnEmergencia SOSEcuador EcuadorSOS Covidec  COMUNIQUENSE CON ESTA PERSONA PARA ADQUIRIR INS 
6593,4/3/20 0:33, drexlerjorge Fuerza Guayaquil Ayudemos a EcuadorEcuadorSOS GuayaquilSOS EcuadorEnEmergencia
6594,4/3/20 0:33, Expresoec EcuadorSOS El Registro Civil computa un aumento hasta  veces más de inscripciones de defunción en Guayas
6595,4/3/20 0:33, EcuadorPlay Colapso en el hospital del Niño Dr Francisco Icaza Bustamante Personal de enfermería comienza a sentir síntomas de COVI
6596,4/3/20 0:32, EcuadorPlay Colapso en el hospital del Niño Dr Francisco Icaza Bustamante Personal de enfermería comienza a sentir síntomas de COVI
6597,4/3/20 0:32, EcuadorPlay Colapso en el hospital del Niño Dr Francisco Icaza Bustamante Personal de enfermería comienza a sentir síntomas de COVI
6598,4/3/20 0:32, CompromisoRC ElMashiEnMedios  AgéndaloEste jueves  de abril nuestro compañero MashiRafael dialogará en CNNMex con Carmen Aris
6599,4/3/20 0:32, FranYcaza Presidente Moreno Lenin a vista y paciencia del país lo hemos visto quejarse justificadamente de la corrupción de Correa n
6600,4/3/20 0:32, Expresoec EcuadorSOS El Registro Civil computa un aumento hasta  veces más de inscripciones de defunción en Guayas
6601,4/3/20 0:32,ATENCIÓN el GadQuevedo anuncia el cierre total de los mercados y comercio general Estable el cierre a la ciudad 
6602,4/3/20 0:32, kevinhurlt Favor atender JorgeWated PedroPabloDuart juanfervelascoDejen a los artistas tener una muerte digna 
6603,4/3/20 0:31, saladeprensafsa ARGENTINA QUEDATE EN CASA TRISTEZA TOTAL En Ecuador Por falta de asistencia por el Coronavirus El sistema de
6604,4/3/20 0:31, Raul Y en tú cara Moreno asobancos y RichardMA cuando se quiere ayudar a los ciudadanos se actúa SOSguayaquil EcuadorSOS
6605,4/3/20 0:31, iosoyjctorres Estimado de infectados por fechaProyección en base a daos hasta el  de marzo Los números difícilmente se equivocan
6606,4/3/20 0:31, liliDESPL Aquí no hay FakeNews aquí hay una bola de inútiles Pedimos ayuda no tenemos presidente y estamos muriendo en las calles
6607,4/3/20 0:31,Aguada para EcuadorEnEmergencia EcuadorSOS Coronavirus CN ONUes Gatosylvestre eldestapeweb 
6608,4/3/20 0:31, EcuadorPlay Colapso en el hospital del Niño Dr Francisco Icaza Bustamante Personal de enfermería comienza a sentir síntomas de COVI
6609,4/3/20 0:30, Expresoec EcuadorSOS El Registro Civil computa un aumento hasta  veces más de inscripciones de defunción en Guayas
6610,4/3/20 0:30,JosChve Sandinin consuemary ramirogarciaf Se nota q es montaje dejen de querer tapar el sol un dedo d 
6611,4/3/20 0:30, EcuadorPlay Colapso en el hospital del Niño Dr Francisco Icaza Bustamante Personal de enfermería comienza a sentir síntomas de COVI
6612,4/3/20 0:29, EcuadorPlay Colapso en el hospital del Niño Dr Francisco Icaza Bustamante Personal de enfermería comienza a sentir síntomas de COVI
6613,4/3/20 0:29, OskarSoyYo EcuadorSOS Ecuador UrgenteAyudaPor favor necesito que me ayuden a darle  a esto cuántas veces puedan enserio
6614,4/3/20 0:29, CompromisoRC ElMashiEnMedios  RecuerdaEsta noche nuestro compañero MashiRafael dialogará en CNNMex con Carmen Aristegui aris
6615,4/3/20 0:29, CompromisoRC ElMashiEnMedios  AgéndaloEste jueves  de abril nuestro compañero MashiRafael dialogará en CNNMex con Carmen Aris
6616,4/3/20 0:29, EcuadorPlay Colapso en el hospital del Niño Dr Francisco Icaza Bustamante Personal de enfermería comienza a sentir síntomas de COVI
6617,4/3/20 0:29, rudytomastejada PedroPabloDuart aguschmer Cupsfiregye EmergenciasEc tinocotania Favor su ayuda con el señor GuayaquilSOS Ecua
6618,4/3/20 0:29, CompromisoRC ElMashiEnMedios  RecuerdaEsta noche nuestro compañero MashiRafael dialogará en CNNMex con Carmen Aristegui aris
6619,4/3/20 0:29,En todos lados ocurre esto Aún la gente no se da cuenta del timo cubano médico Siempre decepcionan a donde van 
6620,4/3/20 0:29, amapolanaranjo Al escuchar conversación con micrófono abierto entre Vicepresidente de AsambleaEcuador y PaulGranda se evidencia que
6621,4/3/20 0:28, CompromisoRC ElMashiEnMedios  AgéndaloEste jueves  de abril nuestro compañero MashiRafael dialogará en CNNMex con Carmen Aris
6622,4/3/20 0:28, EcuadorPlay Colapso en el hospital del Niño Dr Francisco Icaza Bustamante Personal de enfermería comienza a sentir síntomas de COVI
6623,4/3/20 0:28, chinocarrasco Guayaquil  Lluvia en estos momentos en el norte de Guayaquil sector San Felipe Nos informan que se escucha truenos
6624,4/3/20 0:28, CompromisoRC ElMashiEnMedios  RecuerdaEsta noche nuestro compañero MashiRafael dialogará en CNNMex con Carmen Aristegui aris
6625,4/3/20 0:28, LaVueltaDC Es hora de tener humanidad y liberar de las coactivas a exclientes de CNT y se envíen a la economía el dinero retenido por
6626,4/3/20 0:28, amapolanaranjo Al escuchar conversación con micrófono abierto entre Vicepresidente de AsambleaEcuador y PaulGranda se evidencia que
6627,4/3/20 0:28, Artefactaec Queremos ayudar En estos días estamos por recibir  camas dehospitalización y buscamos la mejor manera de entregarla
6628,4/3/20 0:28, REVOLUCIONZURDA Aquí hay una prueba de que la operación es langosta de los gobiernos fascista ante la tragediaEcuadorSOS 
6629,4/3/20 0:28, CompromisoRC ElMashiEnMedios  AgéndaloEste jueves  de abril nuestro compañero MashiRafael dialogará en CNNMex con Carmen Aris
6630,4/3/20 0:28, amapolanaranjo Al escuchar conversación con micrófono abierto entre Vicepresidente de AsambleaEcuador y PaulGranda se evidencia que
6631,4/3/20 0:28, amapolanaranjo Al escuchar conversación con micrófono abierto entre Vicepresidente de AsambleaEcuador y PaulGranda se evidencia que
6632,4/3/20 0:27, FlavioAyalaA ONUes antonioguterres WHO  DrTedros CNNEE Actualidad teleSURtv  Guayaquil necesita ayuda urgente medicina tr
6633,4/3/20 0:27,Adivine el personaje  EcuadorEnEmergencia Covidec EcuadorSOS QuedateEnTuCasa GuayaquilSOS  Guayaquil 
6634,4/3/20 0:27, CompromisoRC ElMashiEnMedios  RecuerdaEsta noche nuestro compañero MashiRafael dialogará en CNNMex con Carmen Aristegui aris
6635,4/3/20 0:27, camlagos Cómo duele  Ecuador Gobierno miserable e incapaz como los de Brasil Chile o Colombia Derecha servil a los poderosos que
6636,4/3/20 0:27, Expresoec EcuadorSOS Elvis Crespo está sorprendido y agradecido por los mensajes de cariño de parte de muchos guayaquileños
6637,4/3/20 0:27, GonzalezBready COVID  EcuadorLa problemática de los cadáveres de infectados por Covid- en las casas radica en los más qu
6638,4/3/20 0:27,Ya somos famosos Gracias Lenin Será que MashiRafael pagó este vídeoramiroaguilartSandinin 
6639,4/3/20 0:27,Es hora de tener humanidad y liberar de las coactivas a exclientes de CNT y se envíen a la economía el dinero rete 
6640,4/3/20 0:27, rudytomastejada PedroPabloDuart aguschmer Cupsfiregye EmergenciasEc tinocotania Favor su ayuda con el señor GuayaquilSOS Ecua
6641,4/3/20 0:27, EcuadorPlay Colapso en el hospital del Niño Dr Francisco Icaza Bustamante Personal de enfermería comienza a sentir síntomas de COVI
6642,4/3/20 0:27, FranYcaza Presidente Moreno Lenin a vista y paciencia del país lo hemos visto quejarse justificadamente de la corrupción de Correa n
6643,4/3/20 0:27, liliDESPL Aquí no hay FakeNews aquí hay una bola de inútiles Pedimos ayuda no tenemos presidente y estamos muriendo en las calles
6644,4/3/20 0:26,Aquí hay una prueba de que la operación es langosta de los gobiernos fascista ante la tragediaEcuadorSOS 
6645,4/3/20 0:26, MorlaCasis Ecuador muriendo el gobierno Lenin ottosonnenh dicen que los videos son mentira juzguen ustedes mismos  robinrobles 
6646,4/3/20 0:26, EcuadorPlay Colapso en el hospital del Niño Dr Francisco Icaza Bustamante Personal de enfermería comienza a sentir síntomas de COVI
6647,4/3/20 0:26, Artefactaec Queremos ayudar En estos días estamos por recibir  camas dehospitalización y buscamos la mejor manera de entregarla
6648,4/3/20 0:26, FlakissGuevara Cuando todo esto termine lo primero que haré es ir por tí bebé Encebollado EcuadorEnEmergencia SOSEcuador Ecuado
6649,4/3/20 0:26, OskarSoyYo EcuadorSOS Ecuador UrgenteAyudaPor favor necesito que me ayuden a darle  a esto cuántas veces puedan enserio
6650,4/3/20 0:26, LEXKANDER Guayaquil hospital Francisco Icaza BustamanteEstá es la realidad no estamos mintiendo no hay un solo médico exclama
6651,4/3/20 0:26, DiarioExtraEc EcuadorSOS COVIDEc Las medidas de seguridad como estar a la distancia de al menos un metro no se aplican en cent
6652,4/3/20 0:26, marcelaguinaga Guayaquil en medio de lágrimas ve con impotencia partir a sus seres amados no es posible que en medio del dolor hayan
6653,4/3/20 0:26,Aquí no hay FakeNews aquí hay una bola de inútiles Pedimos ayuda no tenemos presidente y estamos muriendo en la 
6654,4/3/20 0:26, MorlaCasis Todos demos  para que el gobierno de Lenin ottosonnenh IvanGrandaM mariapaularomo juanseroldan sepan que NADIE LES C
6655,4/3/20 0:26, ecuatorianasss ASESINOS Las enfermeras piden protección pa trabajar Llevemos a este gobierno a una corte internacionalSiguen mint
6656,4/3/20 0:25,Ecuador muriendo el gobierno Lenin ottosonnenh dicen que los videos son mentira juzguen ustedes mismos  
6657,4/3/20 0:25, CompromisoRC ElMashiEnMedios  RecuerdaEsta noche nuestro compañero MashiRafael dialogará en CNNMex con Carmen Aristegui aris
6658,4/3/20 0:25, CompromisoRC ElMashiEnMedios  AgéndaloEste jueves  de abril nuestro compañero MashiRafael dialogará en CNNMex con Carmen Aris
6659,4/3/20 0:25, JayClandestino RubenLoor soyfdelrincon No le alcanzó el cheque de rueditas a este asqueroso de Fernandito golpea mujeres Diciend
6660,4/3/20 0:25, EcuadorPlay Colapso en el hospital del Niño Dr Francisco Icaza Bustamante Personal de enfermería comienza a sentir síntomas de COVI
6661,4/3/20 0:25, CulturaVialEC En Guayaquil la desobediencia civil a la orden del día y siguen luchando por mantenerse en los primeros lugares de cont
6662,4/3/20 0:25, EcuadorPlay Colapso en el hospital del Niño Dr Francisco Icaza Bustamante Personal de enfermería comienza a sentir síntomas de COVI
6663,4/3/20 0:25, Jhonp CompromisoRC Lenin MashiRafael RicardoPatinoEC LuisaGonzalezEc marcelaguinaga pabelml Sandinin somosrc virgilioherna
6664,4/3/20 0:25, eldiarioec  ATENCIÓN  En Chone hay cuatro casos de coronavirus Covid- y tres fallecidos  según reveló el alcalde Leonardo Rodrígu
6665,4/3/20 0:25, rudytomastejada PedroPabloDuart aguschmer Cupsfiregye EmergenciasEc tinocotania Favor su ayuda con el señor GuayaquilSOS Ecua
6666,4/3/20 0:24, EcuadorPlay Colapso en el hospital del Niño Dr Francisco Icaza Bustamante Personal de enfermería comienza a sentir síntomas de COVI
6667,4/3/20 0:24,ecuavisa COYUMO EcuadorEnEmergencia SOSEcuador EcuadorSOS Cuenca ElPeorGobiernoDeLaHistoria PaulGranda LADR 
6668,4/3/20 0:24, JayClandestino RubenLoor soyfdelrincon No le alcanzó el cheque de rueditas a este asqueroso de Fernandito golpea mujeres Diciend
6669,4/3/20 0:24, FranYcaza Presidente Moreno Lenin a vista y paciencia del país lo hemos visto quejarse justificadamente de la corrupción de Correa n
6670,4/3/20 0:24, marcelaguinaga Guayaquil en medio de lágrimas ve con impotencia partir a sus seres amados no es posible que en medio del dolor hayan
6671,4/3/20 0:24, CompromisoRC ElMashiEnMedios  RecuerdaEsta noche nuestro compañero MashiRafael dialogará en CNNMex con Carmen Aristegui aris
6672,4/3/20 0:24, Expresoec EcuadorSOS El Registro Civil computa un aumento hasta  veces más de inscripciones de defunción en Guayas
6673,4/3/20 0:24, rudytomastejada PedroPabloDuart aguschmer Cupsfiregye EmergenciasEc tinocotania Favor su ayuda con el señor GuayaquilSOS Ecua
6674,4/3/20 0:24, dlinkDfd Entre los peores alcaldes Guayaquil y Baños de la crisis del COVIDEc quien crees que debe ir preso primero y porque
6675,4/3/20 0:24, CompromisoRC ElMashiEnMedios  AgéndaloEste jueves  de abril nuestro compañero MashiRafael dialogará en CNNMex con Carmen Aris
6676,4/3/20 0:24, drexlerjorge Fuerza Guayaquil Ayudemos a EcuadorEcuadorSOS GuayaquilSOS EcuadorEnEmergencia
6677,4/3/20 0:23, LaVueltaDC Ya es hora de tener humanidad y liberar de las coactivas a ex-clientes de CNT y se puedan enviar a la economía los valores
6678,4/3/20 0:23, Artefactaec Queremos ayudar En estos días estamos por recibir  camas dehospitalización y buscamos la mejor manera de entregarla
6679,4/3/20 0:23,nayibbukele Acciones así son dignas de aplaudir el gobierno siempre debe estár distanciado de intereses particula 
6680,4/3/20 0:23, EcuadorPlay Colapso en el hospital del Niño Dr Francisco Icaza Bustamante Personal de enfermería comienza a sentir síntomas de COVI
6681,4/3/20 0:23, FranYcaza Presidente Moreno Lenin a vista y paciencia del país lo hemos visto quejarse justificadamente de la corrupción de Correa n
6682,4/3/20 0:23, Artefactaec Queremos ayudar En estos días estamos por recibir  camas dehospitalización y buscamos la mejor manera de entregarla
6683,4/3/20 0:23,ElMashiEnMedios  RecuerdaEsta noche nuestro compañero MashiRafael dialogará en CNNMex con Carmen Aristegui 
6684,4/3/20 0:23, Expresoec EcuadorSOS El Registro Civil computa un aumento hasta  veces más de inscripciones de defunción en Guayas
6685,4/3/20 0:23, marcelaguinaga Guayaquil en medio de lágrimas ve con impotencia partir a sus seres amados no es posible que en medio del dolor hayan
6686,4/3/20 0:23, fatati 
6687,4/3/20 0:23, jlexis Ya saben si alguien mas se muere es para ir en contra del gobierno EcuadorEnEmergencia EcuadorSOS  EcuadorEnCrisis https
6688,4/3/20 0:23, ElCuervoNica  EcuadorSOS LA DIGNIDAD DE LA MUEE DESAPARECIÓLenín Moreno traidor pelele y CÍNICO sigue diciendo q los vid
6689,4/3/20 0:23,Fuerza Ecuador  QuedateEnTuCasa EcuadorSOS Covidec dronodelaire 
6690,4/3/20 0:22, marcelaguinaga Guayaquil en medio de lágrimas ve con impotencia partir a sus seres amados no es posible que en medio del dolor hayan
6691,4/3/20 0:22, LaVueltaDC Ya es hora de tener humanidad y liberar de las coactivas a ex-clientes de CNT y se puedan enviar a la economía los valores
6692,4/3/20 0:22, danomanzano Si retiran la basura de tu vereda tienes electricidad agua potable comida en casa acceso a internet y wifi para tu cel
6693,4/3/20 0:22, EcuadorPlay Colapso en el hospital del Niño Dr Francisco Icaza Bustamante Personal de enfermería comienza a sentir síntomas de COVI
6694,4/3/20 0:22, eldiarioec  ATENCIÓN  En Chone hay cuatro casos de coronavirus Covid- y tres fallecidos  según reveló el alcalde Leonardo Rodrígu
6695,4/3/20 0:22, OskarSoyYo EcuadorSOS Ecuador UrgenteAyudaPor favor necesito que me ayuden a darle  a esto cuántas veces puedan enserio
6696,4/3/20 0:22, EcuadorPlay Colapso en el hospital del Niño Dr Francisco Icaza Bustamante Personal de enfermería comienza a sentir síntomas de COVI
6697,4/3/20 0:21, FlakissGuevara Cuando todo esto termine lo primero que haré es ir por tí bebé Encebollado EcuadorEnEmergencia SOSEcuador Ecuado
6698,4/3/20 0:21, EcuadorPlay Colapso en el hospital del Niño Dr Francisco Icaza Bustamante Personal de enfermería comienza a sentir síntomas de COVI
6699,4/3/20 0:21,En este momento el país necesita responsabilidad en la informacio que se genera Y el Sr Granda no es corrupto ha 
6700,4/3/20 0:21, EcuadorPlay No hay autoridades estamos solas los médicos casi no vienen no tenemos insumos médicos y ya somos  enfermeras positiva
6701,4/3/20 0:21,Guayaquil hospital Francisco Icaza BustamanteEstá es la realidad no estamos mintiendo no hay un solo médico 
6702,4/3/20 0:21, ElCuervoNica  Yo no me considero enemigo de Trump Bolsonaro Duque Bukele Lenin Moreno Piñera y otros pelelesmi enemigo
6703,4/3/20 0:21, Artefactaec Queremos ayudar En estos días estamos por recibir  camas dehospitalización y buscamos la mejor manera de entregarla
6704,4/3/20 0:21, EcuadorPlay Colapso en el hospital del Niño Dr Francisco Icaza Bustamante Personal de enfermería comienza a sentir síntomas de COVI
6705,4/3/20 0:21, CompromisoRC ElMashiEnMedios  AgéndaloEste jueves  de abril nuestro compañero MashiRafael dialogará en CNNMex con Carmen Aris
6706,4/3/20 0:21, EcuadorPlay No hay autoridades estamos solas los médicos casi no vienen no tenemos insumos médicos y ya somos  enfermeras positiva
6707,4/3/20 0:21, EcuadorPlay Colapso en el hospital del Niño Dr Francisco Icaza Bustamante Personal de enfermería comienza a sentir síntomas de COVI
6708,4/3/20 0:20, rudytomastejada PedroPabloDuart aguschmer Cupsfiregye EmergenciasEc tinocotania Favor su ayuda con el señor GuayaquilSOS Ecua
6709,4/3/20 0:20, EcuadorPlay Colapso en el hospital del Niño Dr Francisco Icaza Bustamante Personal de enfermería comienza a sentir síntomas de COVI
6710,4/3/20 0:20, EcuadorPlay Colapso en el hospital del Niño Dr Francisco Icaza Bustamante Personal de enfermería comienza a sentir síntomas de COVI
6711,4/3/20 0:19, OskarSoyYo EcuadorSOS Ecuador UrgenteAyudaPor favor necesito que me ayuden a darle  a esto cuántas veces puedan enserio
6712,4/3/20 0:19, CompromisoRC Medios  Tendremos un pico de entre  mil y  mil infectados y entre  mil y  mil muertos en EcuadorNota de Resum
6713,4/3/20 0:18, amapolanaranjo Al escuchar conversación con micrófono abierto entre Vicepresidente de AsambleaEcuador y PaulGranda se evidencia que
6714,4/3/20 0:18, DerechoVolver A la dramática situación de EcuadorSOS hay que añadir la prohibición ilegal de Lenin de permitir ingreso a  nacio
6715,4/3/20 0:18, drexlerjorge Fuerza Guayaquil Ayudemos a EcuadorEcuadorSOS GuayaquilSOS EcuadorEnEmergencia
6716,4/3/20 0:18, CompromisoRC ElMashiEnMedios  AgéndaloEste jueves  de abril nuestro compañero MashiRafael dialogará en CNNMex con Carmen Aris
6717,4/3/20 0:18, marcelaguinaga Guayaquil en medio de lágrimas ve con impotencia partir a sus seres amados no es posible que en medio del dolor hayan
6718,4/3/20 0:18, ElCuervoNica  EcuadorSOS LA DIGNIDAD DE LA MUEE DESAPARECIÓLenín Moreno traidor pelele y CÍNICO sigue diciendo q los vid
6719,4/3/20 0:18, Expresoec EcuadorSOS El Registro Civil computa un aumento hasta  veces más de inscripciones de defunción en Guayas
6720,4/3/20 0:18, CompromisoRC Medios  Tendremos un pico de entre  mil y  mil infectados y entre  mil y  mil muertos en EcuadorNota de Resum
6721,4/3/20 0:18, CompromisoRC Medios  En Guayaquil la epidemia del COVIDEc avanza a un ritmo tan veloz que ni las funerarias ni las autoridade
6722,4/3/20 0:18, Expresoec EcuadorSOS Por incumplimiento de orden legítima de autoridad será investigado el alcalde de Baños Luis Silva
6723,4/3/20 0:18, CompromisoRC CrisisSanitariaEC  Según patriciajaniot presentadora y corresponsal de UniNoticias en Ecuador ciudadanos tienen qu
6724,4/3/20 0:18, DiarioExtraEc EcuadorSOS  Este  de abril la cola para entrar a Megamaxi de Los Ceibos en el norte de Guayaquil se extiende por
6725,4/3/20 0:18, CompromisoRC ElMashiEnMedios  AgéndaloEste jueves  de abril nuestro compañero MashiRafael dialogará en CNNMex con Carmen Aris
6726,4/3/20 0:18, EcuadorPlay Colapso en el hospital del Niño Dr Francisco Icaza Bustamante Personal de enfermería comienza a sentir síntomas de COVI
6727,4/3/20 0:18, rudytomastejada PedroPabloDuart aguschmer Cupsfiregye EmergenciasEc tinocotania Favor su ayuda con el señor GuayaquilSOS Ecua
6728,4/3/20 0:17, amapolanaranjo Al escuchar conversación con micrófono abierto entre Vicepresidente de AsambleaEcuador y PaulGranda se evidencia que
6729,4/3/20 0:17,Hoy Lenin acaba de confirmar que el de los FakeNews son ellos al decir que ahora sí van a hacer transparentes con 
6730,4/3/20 0:17, AmparoMedina Hoy todos le tienen miedo al coronavirus xq en el fondo les da miedo morir ojalá un día le tengan miedo al aborto xq e
